"file_name","sample","final_age","latitude","length","gear_depth","gear_temp"
"WALLEYE_POLLOCK_162201501201_624_OT1.0","training",7,57.98581,490,68,2.6
"WALLEYE_POLLOCK_162201501201_625_OT1.0","training",7,58.3223,480,67,1.6
"WALLEYE_POLLOCK_162201501201_626_OT1.0","training",7,58.3223,520,67,1.6
"WALLEYE_POLLOCK_162201501201_627_OT1.0","test",7,58.3223,540,67,1.6
"WALLEYE_POLLOCK_162201501201_628_OT1.0","training",6,58.3223,490,67,1.6
"WALLEYE_POLLOCK_162201501201_629_OT1.0","training",2,58.3223,190,67,1.6
"WALLEYE_POLLOCK_162201501201_62_OT1.0","training",6,57.32409,500,63,4.2
"WALLEYE_POLLOCK_162201501201_633_OT1.0","training",7,58.65035,480,65,1.2
"WALLEYE_POLLOCK_162201501201_634_OT1.0","training",9,58.65035,510,65,1.2
"WALLEYE_POLLOCK_162201501201_635_OT1.0","test",6,58.65035,510,65,1.2
"WALLEYE_POLLOCK_162201501201_636_OT1.0","training",5,58.65035,500,65,1.2
"WALLEYE_POLLOCK_162201501201_638_OT1.0","test",3,58.97713,230,62,0
"WALLEYE_POLLOCK_162201501201_639_OT1.0","training",6,58.97713,480,62,0
"WALLEYE_POLLOCK_162201501201_63_OT1.0","training",6,57.32409,520,63,4.2
"WALLEYE_POLLOCK_162201501201_640_OT1.0","training",7,58.97713,480,62,0
"WALLEYE_POLLOCK_162201501201_641_OT1.0","test",8,58.97713,510,62,0
"WALLEYE_POLLOCK_162201501201_643_OT1.0","training",1,59.31184,120,58,0
"WALLEYE_POLLOCK_162201501201_644_OT1.0","training",1,59.31184,150,58,0
"WALLEYE_POLLOCK_162201501201_645_OT1.0","training",6,59.31184,490,58,0
"WALLEYE_POLLOCK_162201501201_646_OT1.0","training",6,59.31184,500,58,0
"WALLEYE_POLLOCK_162201501201_647_OT1.0","test",7,59.31184,480,58,0
"WALLEYE_POLLOCK_162201501201_649_OT1.0","training",2,59.6544,210,54,0.9
"WALLEYE_POLLOCK_162201501201_650_OT1.0","training",6,59.6544,560,54,0.9
"WALLEYE_POLLOCK_162201501201_651_OT1.0","training",5,59.6544,510,54,0.9
"WALLEYE_POLLOCK_162201501201_652_OT1.0","training",9,59.6544,510,54,0.9
"WALLEYE_POLLOCK_162201501201_654_OT1.0","training",1,59.6544,120,54,0.9
"WALLEYE_POLLOCK_162201501201_655_OT1.0","training",8,59.98266,550,52,0.5
"WALLEYE_POLLOCK_162201501201_656_OT1.0","training",9,59.98266,530,52,0.5
"WALLEYE_POLLOCK_162201501201_657_OT1.0","training",8,59.98266,510,52,0.5
"WALLEYE_POLLOCK_162201501201_659_OT1.0","training",1,59.98266,150,52,0.5
"WALLEYE_POLLOCK_162201501201_65_OT1.0","training",7,57.65743,610,55,3.3
"WALLEYE_POLLOCK_162201501201_660_OT1.0","training",1,59.98266,150,52,0.5
"WALLEYE_POLLOCK_162201501201_661_OT1.0","training",7,60.32444,480,51,0.4
"WALLEYE_POLLOCK_162201501201_662_OT1.0","test",7,60.32444,580,51,0.4
"WALLEYE_POLLOCK_162201501201_663_OT1.0","training",7,60.32444,500,51,0.4
"WALLEYE_POLLOCK_162201501201_664_OT1.0","training",6,60.32444,470,51,0.4
"WALLEYE_POLLOCK_162201501201_665_OT1.0","training",1,60.32444,110,51,0.4
"WALLEYE_POLLOCK_162201501201_666_OT1.0","training",1,60.32444,110,51,0.4
"WALLEYE_POLLOCK_162201501201_667_OT1.0","training",2,60.32379,200,59,-1
"WALLEYE_POLLOCK_162201501201_668_OT1.0","training",2,60.32379,210,59,-1
"WALLEYE_POLLOCK_162201501201_669_OT1.0","training",7,60.32379,560,59,-1
"WALLEYE_POLLOCK_162201501201_66_OT1.0","training",8,57.65743,560,55,3.3
"WALLEYE_POLLOCK_162201501201_671_OT1.0","training",8,60.32379,580,59,-1
"WALLEYE_POLLOCK_162201501201_672_OT1.0","test",9,60.32379,540,59,-1
"WALLEYE_POLLOCK_162201501201_673_OT1.0","test",8,60.32379,480,59,-1
"WALLEYE_POLLOCK_162201501201_674_OT1.0","training",1,60.32697,110,65,-1.3
"WALLEYE_POLLOCK_162201501201_675_OT1.0","training",13,60.32697,530,65,-1.3
"WALLEYE_POLLOCK_162201501201_676_OT1.0","training",9,60.32697,520,65,-1.3
"WALLEYE_POLLOCK_162201501201_677_OT1.0","training",10,60.32697,600,65,-1.3
"WALLEYE_POLLOCK_162201501201_678_OT1.0","test",8,60.32697,540,65,-1.3
"WALLEYE_POLLOCK_162201501201_679_OT1.0","training",7,60.01406,510,67,-1.3
"WALLEYE_POLLOCK_162201501201_680_OT1.0","training",8,60.01406,520,67,-1.3
"WALLEYE_POLLOCK_162201501201_681_OT1.0","training",8,60.01406,490,67,-1.3
"WALLEYE_POLLOCK_162201501201_684_OT1.0","training",6,60.00405,480,62,-1
"WALLEYE_POLLOCK_162201501201_685_OT1.0","test",6,60.00405,520,62,-1
"WALLEYE_POLLOCK_162201501201_687_OT1.0","training",1,60.00405,100,62,-1
"WALLEYE_POLLOCK_162201501201_689_OT1.0","training",7,59.67915,510,64,-0.8
"WALLEYE_POLLOCK_162201501201_68_OT1.0","training",7,57.65743,550,55,3.3
"WALLEYE_POLLOCK_162201501201_690_OT1.0","training",9,59.67915,570,64,-0.8
"WALLEYE_POLLOCK_162201501201_691_OT1.0","training",8,59.67915,500,64,-0.8
"WALLEYE_POLLOCK_162201501201_692_OT1.0","training",7,59.67915,550,64,-0.8
"WALLEYE_POLLOCK_162201501201_693_OT1.0","test",1,59.67915,130,64,-0.8
"WALLEYE_POLLOCK_162201501201_694_OT1.0","training",1,59.67915,100,64,-0.8
"WALLEYE_POLLOCK_162201501201_695_OT1.0","training",7,59.3325,490,66,-0.9
"WALLEYE_POLLOCK_162201501201_696_OT1.0","training",10,59.3325,520,66,-0.9
"WALLEYE_POLLOCK_162201501201_697_OT1.0","training",7,59.3325,490,66,-0.9
"WALLEYE_POLLOCK_162201501201_698_OT1.0","test",8,59.3325,490,66,-0.9
"WALLEYE_POLLOCK_162201501201_6_OT1.0","test",10,57.66076,620,33,5.8
"WALLEYE_POLLOCK_162201501201_700_OT1.0","training",6,59.3325,440,66,-0.9
"WALLEYE_POLLOCK_162201501201_701_OT1.0","training",1,59.3325,110,66,-0.9
"WALLEYE_POLLOCK_162201501201_703_OT1.0","training",1,59.33563,110,73,-1
"WALLEYE_POLLOCK_162201501201_704_OT1.0","test",1,59.33563,150,73,-1
"WALLEYE_POLLOCK_162201501201_706_OT1.0","test",5,59.33563,480,73,-1
"WALLEYE_POLLOCK_162201501201_707_OT1.0","training",8,59.33563,490,73,-1
"WALLEYE_POLLOCK_162201501201_710_OT1.0","test",6,59.33563,490,73,-1
"WALLEYE_POLLOCK_162201501201_711_OT1.0","training",5,59.01578,480,75,-1.1
"WALLEYE_POLLOCK_162201501201_714_OT1.0","test",8,59.01578,470,75,-1.1
"WALLEYE_POLLOCK_162201501201_715_OT1.0","training",5,59.01578,520,75,-1.1
"WALLEYE_POLLOCK_162201501201_716_OT1.0","training",8,59.01578,480,75,-1.1
"WALLEYE_POLLOCK_162201501201_717_OT1.0","test",1,59.01578,140,75,-1.1
"WALLEYE_POLLOCK_162201501201_718_OT1.0","training",1,59.01578,150,75,-1.1
"WALLEYE_POLLOCK_162201501201_719_OT1.0","training",7,58.68196,540,81,-0.1
"WALLEYE_POLLOCK_162201501201_720_OT1.0","training",7,58.68196,560,81,-0.1
"WALLEYE_POLLOCK_162201501201_721_OT1.0","training",9,58.68196,630,81,-0.1
"WALLEYE_POLLOCK_162201501201_723_OT1.0","training",8,58.68196,450,81,-0.1
"WALLEYE_POLLOCK_162201501201_724_OT1.0","training",6,58.68196,500,81,-0.1
"WALLEYE_POLLOCK_162201501201_725_OT1.0","training",1,58.68196,130,81,-0.1
"WALLEYE_POLLOCK_162201501201_726_OT1.0","training",1,58.68196,150,81,-0.1
"WALLEYE_POLLOCK_162201501201_727_OT1.0","test",5,58.33854,410,81,1.2
"WALLEYE_POLLOCK_162201501201_728_OT1.0","test",9,58.33854,480,81,1.2
"WALLEYE_POLLOCK_162201501201_729_OT1.0","training",2,58.33854,270,81,1.2
"WALLEYE_POLLOCK_162201501201_730_OT1.0","training",7,58.33854,470,81,1.2
"WALLEYE_POLLOCK_162201501201_731_OT1.0","training",5,58.33854,410,81,1.2
"WALLEYE_POLLOCK_162201501201_732_OT1.0","training",8,58.33854,470,81,1.2
"WALLEYE_POLLOCK_162201501201_733_OT1.0","training",2,58.33854,240,81,1.2
"WALLEYE_POLLOCK_162201501201_734_OT1.0","test",8,58.33854,470,81,1.2
"WALLEYE_POLLOCK_162201501201_735_OT1.0","training",7,58.00228,460,85,2.6
"WALLEYE_POLLOCK_162201501201_738_OT1.0","training",8,58.00228,490,85,2.6
"WALLEYE_POLLOCK_162201501201_739_OT1.0","training",7,58.00228,480,85,2.6
"WALLEYE_POLLOCK_162201501201_73_OT1.0","training",8,57.98757,580,43,3.8
"WALLEYE_POLLOCK_162201501201_741_OT1.0","training",1,58.00228,170,85,2.6
"WALLEYE_POLLOCK_162201501201_742_OT1.0","training",1,58.00228,170,85,2.6
"WALLEYE_POLLOCK_162201501201_743_OT1.0","training",1,57.68427,120,84,3.9
"WALLEYE_POLLOCK_162201501201_744_OT1.0","test",1,57.68427,150,84,3.9
"WALLEYE_POLLOCK_162201501201_745_OT1.0","training",9,57.68427,510,84,3.9
"WALLEYE_POLLOCK_162201501201_746_OT1.0","training",7,57.68427,460,84,3.9
"WALLEYE_POLLOCK_162201501201_748_OT1.0","training",9,57.68427,510,84,3.9
"WALLEYE_POLLOCK_162201501201_749_OT1.0","training",7,57.68427,490,84,3.9
"WALLEYE_POLLOCK_162201501201_74_OT1.0","test",9,57.98757,550,43,3.8
"WALLEYE_POLLOCK_162201501201_751_OT1.0","training",1,57.8359,170,77,4
"WALLEYE_POLLOCK_162201501201_752_OT1.0","training",1,57.8359,170,77,4
"WALLEYE_POLLOCK_162201501201_754_OT1.0","training",7,57.8359,520,77,4
"WALLEYE_POLLOCK_162201501201_757_OT1.0","test",6,57.8359,500,77,4
"WALLEYE_POLLOCK_162201501201_758_OT1.0","training",6,57.8359,450,77,4
"WALLEYE_POLLOCK_162201501201_759_OT1.0","training",1,57.52534,180,73,4.8
"WALLEYE_POLLOCK_162201501201_760_OT1.0","training",6,57.52534,500,73,4.8
"WALLEYE_POLLOCK_162201501201_761_OT1.0","training",7,57.52534,480,73,4.8
"WALLEYE_POLLOCK_162201501201_763_OT1.0","test",8,57.52534,460,73,4.8
"WALLEYE_POLLOCK_162201501201_765_OT1.0","training",8,57.52534,530,73,4.8
"WALLEYE_POLLOCK_162201501201_766_OT1.0","training",1,57.52534,190,73,4.8
"WALLEYE_POLLOCK_162201501201_767_OT1.0","training",7,57.31648,470,100,4.5
"WALLEYE_POLLOCK_162201501201_768_OT1.0","test",7,57.31648,460,100,4.5
"WALLEYE_POLLOCK_162201501201_769_OT1.0","training",6,57.31648,480,100,4.5
"WALLEYE_POLLOCK_162201501201_76_OT1.0","training",9,58.23322,730,39,5
"WALLEYE_POLLOCK_162201501201_770_OT1.0","training",9,57.31648,480,100,4.5
"WALLEYE_POLLOCK_162201501201_771_OT1.0","test",1,57.31648,180,100,4.5
"WALLEYE_POLLOCK_162201501201_772_OT1.0","test",8,57.31648,480,100,4.5
"WALLEYE_POLLOCK_162201501201_773_OT1.0","test",6,57.31648,510,100,4.5
"WALLEYE_POLLOCK_162201501201_774_OT1.0","test",1,57.31648,150,100,4.5
"WALLEYE_POLLOCK_162201501201_775_OT1.0","training",8,57.65752,480,105,3.3
"WALLEYE_POLLOCK_162201501201_779_OT1.0","training",8,57.65752,560,105,3.3
"WALLEYE_POLLOCK_162201501201_77_OT1.0","training",16,58.23322,720,39,5
"WALLEYE_POLLOCK_162201501201_781_OT1.0","training",1,57.99322,150,102,1.9
"WALLEYE_POLLOCK_162201501201_783_OT1.0","test",6,57.99322,480,102,1.9
"WALLEYE_POLLOCK_162201501201_784_OT1.0","training",8,57.99322,470,102,1.9
"WALLEYE_POLLOCK_162201501201_786_OT1.0","training",7,57.99322,500,102,1.9
"WALLEYE_POLLOCK_162201501201_787_OT1.0","training",7,57.99322,520,102,1.9
"WALLEYE_POLLOCK_162201501201_788_OT1.0","training",2,57.99322,250,102,1.9
"WALLEYE_POLLOCK_162201501201_789_OT1.0","training",8,58.32782,510,101,1.1
"WALLEYE_POLLOCK_162201501201_78_OT1.0","training",14,58.23322,660,39,5
"WALLEYE_POLLOCK_162201501201_790_OT1.0","training",7,58.32782,460,101,1.1
"WALLEYE_POLLOCK_162201501201_792_OT1.0","training",1,58.32782,180,101,1.1
"WALLEYE_POLLOCK_162201501201_793_OT1.0","test",8,58.32782,520,101,1.1
"WALLEYE_POLLOCK_162201501201_794_OT1.0","training",1,58.32782,160,101,1.1
"WALLEYE_POLLOCK_162201501201_796_OT1.0","training",9,58.32782,500,101,1.1
"WALLEYE_POLLOCK_162201501201_797_OT1.0","training",1,59.32349,110,86,-0.9
"WALLEYE_POLLOCK_162201501201_798_OT1.0","training",0,59.32349,110,86,-0.9
"WALLEYE_POLLOCK_162201501201_799_OT1.0","training",8,59.32349,470,86,-0.9
"WALLEYE_POLLOCK_162201501201_79_OT1.0","training",1,58.23322,160,39,5
"WALLEYE_POLLOCK_162201501201_7_OT1.0","test",8,57.66076,660,33,5.8
"WALLEYE_POLLOCK_162201501201_800_OT1.0","test",6,59.32349,480,86,-0.9
"WALLEYE_POLLOCK_162201501201_801_OT1.0","training",7,59.32349,480,86,-0.9
"WALLEYE_POLLOCK_162201501201_802_OT1.0","test",7,59.32349,470,86,-0.9
"WALLEYE_POLLOCK_162201501201_805_OT1.0","test",7,59.49089,510,92,-0.5
"WALLEYE_POLLOCK_162201501201_806_OT1.0","test",7,59.49089,480,92,-0.5
"WALLEYE_POLLOCK_162201501201_808_OT1.0","training",6,59.49089,430,92,-0.5
"WALLEYE_POLLOCK_162201501201_809_OT1.0","training",6,59.49089,480,92,-0.5
"WALLEYE_POLLOCK_162201501201_80_OT1.0","training",1,58.23322,160,39,5
"WALLEYE_POLLOCK_162201501201_810_OT1.0","training",9,59.49089,400,92,-0.5
"WALLEYE_POLLOCK_162201501201_811_OT1.0","training",2,59.49089,230,92,-0.5
"WALLEYE_POLLOCK_162201501201_813_OT1.0","training",1,59.66297,130,93,-0.7
"WALLEYE_POLLOCK_162201501201_818_OT1.0","training",6,59.66297,490,93,-0.7
"WALLEYE_POLLOCK_162201501201_819_OT1.0","test",7,59.66297,460,93,-0.7
"WALLEYE_POLLOCK_162201501201_81_OT1.0","training",1,58.31745,150,45,5
"WALLEYE_POLLOCK_162201501201_820_OT1.0","test",8,59.66297,480,93,-0.7
"WALLEYE_POLLOCK_162201501201_822_OT1.0","training",1,59.66673,100,83,-1.3
"WALLEYE_POLLOCK_162201501201_823_OT1.0","training",9,59.66673,510,83,-1.3
"WALLEYE_POLLOCK_162201501201_824_OT1.0","training",7,59.66673,460,83,-1.3
"WALLEYE_POLLOCK_162201501201_825_OT1.0","training",8,59.66673,480,83,-1.3
"WALLEYE_POLLOCK_162201501201_827_OT1.0","test",6,59.66673,470,83,-1.3
"WALLEYE_POLLOCK_162201501201_829_OT1.0","test",1,59.82051,120,79,-1.3
"WALLEYE_POLLOCK_162201501201_82_OT1.0","training",1,58.31745,140,45,5
"WALLEYE_POLLOCK_162201501201_830_OT1.0","test",1,59.82051,110,79,-1.3
"WALLEYE_POLLOCK_162201501201_835_OT1.0","training",7,59.82051,480,79,-1.3
"WALLEYE_POLLOCK_162201501201_836_OT1.0","training",6,59.82051,430,79,-1.3
"WALLEYE_POLLOCK_162201501201_837_OT1.0","training",1,60.00001,100,73,-1.1
"WALLEYE_POLLOCK_162201501201_838_OT1.0","training",8,60.00001,480,73,-1.1
"WALLEYE_POLLOCK_162201501201_839_OT1.0","training",9,60.00001,470,73,-1.1
"WALLEYE_POLLOCK_162201501201_840_OT1.0","training",6,60.00001,490,73,-1.1
"WALLEYE_POLLOCK_162201501201_841_OT1.0","training",7,60.00001,480,73,-1.1
"WALLEYE_POLLOCK_162201501201_844_OT1.0","training",1,60.00001,180,73,-1.1
"WALLEYE_POLLOCK_162201501201_845_OT1.0","test",1,60.18748,110,57,0.3
"WALLEYE_POLLOCK_162201501201_846_OT1.0","training",1,60.18748,90,57,0.3
"WALLEYE_POLLOCK_162201501201_847_OT1.0","training",7,60.18748,480,57,0.3
"WALLEYE_POLLOCK_162201501201_848_OT1.0","training",7,60.18748,490,57,0.3
"WALLEYE_POLLOCK_162201501201_84_OT1.0","training",8,58.31745,640,45,5
"WALLEYE_POLLOCK_162201501201_850_OT1.0","training",9,60.18748,560,57,0.3
"WALLEYE_POLLOCK_162201501201_851_OT1.0","training",9,60.18748,500,57,0.3
"WALLEYE_POLLOCK_162201501201_852_OT1.0","training",7,60.18748,560,57,0.3
"WALLEYE_POLLOCK_162201501201_853_OT1.0","training",8,59.99509,500,64,-0.8
"WALLEYE_POLLOCK_162201501201_854_OT1.0","training",7,59.99509,460,64,-0.8
"WALLEYE_POLLOCK_162201501201_856_OT1.0","training",7,59.99509,430,64,-0.8
"WALLEYE_POLLOCK_162201501201_858_OT1.0","training",1,59.99509,100,64,-0.8
"WALLEYE_POLLOCK_162201501201_859_OT1.0","training",1,59.82878,110,73,-1.1
"WALLEYE_POLLOCK_162201501201_85_OT1.0","training",10,58.31745,580,45,5
"WALLEYE_POLLOCK_162201501201_860_OT1.0","test",7,59.82878,500,73,-1.1
"WALLEYE_POLLOCK_162201501201_861_OT1.0","training",6,59.82878,520,73,-1.1
"WALLEYE_POLLOCK_162201501201_863_OT1.0","training",7,59.82878,470,73,-1.1
"WALLEYE_POLLOCK_162201501201_864_OT1.0","test",7,59.96427,490,65,-0.7
"WALLEYE_POLLOCK_162201501201_865_OT1.0","test",7,59.96427,470,65,-0.7
"WALLEYE_POLLOCK_162201501201_866_OT1.0","training",7,59.96427,510,65,-0.7
"WALLEYE_POLLOCK_162201501201_868_OT1.0","training",1,59.96427,110,65,-0.7
"WALLEYE_POLLOCK_162201501201_869_OT1.0","test",1,59.96427,100,65,-0.7
"WALLEYE_POLLOCK_162201501201_870_OT1.0","training",8,60.15153,480,57,2.8
"WALLEYE_POLLOCK_162201501201_871_OT1.0","training",1,60.15153,110,57,2.8
"WALLEYE_POLLOCK_162201501201_873_OT1.0","training",1,60.15153,190,57,2.8
"WALLEYE_POLLOCK_162201501201_875_OT1.0","training",7,60.15153,500,57,2.8
"WALLEYE_POLLOCK_162201501201_876_OT1.0","training",7,60.31381,490,57,-0.6
"WALLEYE_POLLOCK_162201501201_877_OT1.0","training",7,60.31381,530,57,-0.6
"WALLEYE_POLLOCK_162201501201_878_OT1.0","training",8,60.31381,490,57,-0.6
"WALLEYE_POLLOCK_162201501201_879_OT1.0","training",8,60.31381,500,57,-0.6
"WALLEYE_POLLOCK_162201501201_87_OT1.0","training",6,57.67617,550,45,5.3
"WALLEYE_POLLOCK_162201501201_881_OT1.0","training",7,60.64289,490,59,-1.2
"WALLEYE_POLLOCK_162201501201_882_OT1.0","training",9,60.64289,510,59,-1.2
"WALLEYE_POLLOCK_162201501201_883_OT1.0","training",8,60.64289,480,59,-1.2
"WALLEYE_POLLOCK_162201501201_885_OT1.0","training",1,60.65415,130,61,-1.3
"WALLEYE_POLLOCK_162201501201_886_OT1.0","training",1,60.65415,110,61,-1.3
"WALLEYE_POLLOCK_162201501201_887_OT1.0","training",8,60.65415,470,61,-1.3
"WALLEYE_POLLOCK_162201501201_888_OT1.0","training",7,60.65415,530,61,-1.3
"WALLEYE_POLLOCK_162201501201_889_OT1.0","training",7,60.65415,560,61,-1.3
"WALLEYE_POLLOCK_162201501201_88_OT1.0","training",7,57.67617,500,45,5.3
"WALLEYE_POLLOCK_162201501201_890_OT1.0","training",8,60.65415,530,61,-1.3
"WALLEYE_POLLOCK_162201501201_891_OT1.0","test",1,60.98241,100,58,-1
"WALLEYE_POLLOCK_162201501201_892_OT1.0","training",1,60.98241,100,58,-1
"WALLEYE_POLLOCK_162201501201_893_OT1.0","test",9,60.98241,500,58,-1
"WALLEYE_POLLOCK_162201501201_897_OT1.0","test",1,60.99848,100,62,-1
"WALLEYE_POLLOCK_162201501201_898_OT1.0","training",1,60.99848,110,62,-1
"WALLEYE_POLLOCK_162201501201_899_OT1.0","test",8,60.99848,520,62,-1
"WALLEYE_POLLOCK_162201501201_89_OT1.0","training",5,57.67617,580,45,5.3
"WALLEYE_POLLOCK_162201501201_900_OT1.0","training",7,60.99848,560,62,-1
"WALLEYE_POLLOCK_162201501201_901_OT1.0","training",13,60.99848,560,62,-1
"WALLEYE_POLLOCK_162201501201_902_OT1.0","test",8,60.99848,530,62,-1
"WALLEYE_POLLOCK_162201501201_903_OT1.0","training",1,60.9985,130,65,-0.2
"WALLEYE_POLLOCK_162201501201_904_OT1.0","training",1,60.9985,120,65,-0.2
"WALLEYE_POLLOCK_162201501201_907_OT1.0","training",6,60.9985,510,65,-0.2
"WALLEYE_POLLOCK_162201501201_908_OT1.0","test",7,60.9985,530,65,-0.2
"WALLEYE_POLLOCK_162201501201_909_OT1.0","training",1,60.68432,110,43,3.1
"WALLEYE_POLLOCK_162201501201_90_OT1.0","test",5,57.67617,460,45,5.3
"WALLEYE_POLLOCK_162201501201_910_OT1.0","training",1,60.68432,120,43,3.1
"WALLEYE_POLLOCK_162201501201_912_OT1.0","test",22,60.68432,570,43,3.1
"WALLEYE_POLLOCK_162201501201_917_OT1.0","training",7,60.98714,470,74,-1
"WALLEYE_POLLOCK_162201501201_919_OT1.0","training",1,60.98714,100,74,-1
"WALLEYE_POLLOCK_162201501201_920_OT1.0","training",1,60.98714,90,74,-1
"WALLEYE_POLLOCK_162201501201_921_OT1.0","training",1,61.31342,110,72,-1.4
"WALLEYE_POLLOCK_162201501201_922_OT1.0","test",1,61.31342,110,72,-1.4
"WALLEYE_POLLOCK_162201501201_923_OT1.0","test",10,61.31342,620,72,-1.4
"WALLEYE_POLLOCK_162201501201_924_OT1.0","training",7,61.31342,550,72,-1.4
"WALLEYE_POLLOCK_162201501201_925_OT1.0","training",7,61.31342,500,72,-1.4
"WALLEYE_POLLOCK_162201501201_927_OT1.0","test",14,61.64797,560,69,-1.2
"WALLEYE_POLLOCK_162201501201_929_OT1.0","training",9,61.64797,570,69,-1.2
"WALLEYE_POLLOCK_162201501201_92_OT1.0","training",7,57.0109,660,59,4.9
"WALLEYE_POLLOCK_162201501201_930_OT1.0","training",8,61.64797,580,69,-1.2
"WALLEYE_POLLOCK_162201501201_932_OT1.0","training",1,61.64797,110,69,-1.2
"WALLEYE_POLLOCK_162201501201_933_OT1.0","test",10,61.98907,580,61,-0.8
"WALLEYE_POLLOCK_162201501201_936_OT1.0","test",10,61.98907,520,61,-0.8
"WALLEYE_POLLOCK_162201501201_938_OT1.0","training",1,61.98907,110,61,-0.8
"WALLEYE_POLLOCK_162201501201_93_OT1.0","training",6,57.0109,510,59,4.9
"WALLEYE_POLLOCK_162201501201_941_OT1.0","training",10,62.00251,580,71,-1.1
"WALLEYE_POLLOCK_162201501201_943_OT1.0","training",10,62.00251,560,71,-1.1
"WALLEYE_POLLOCK_162201501201_944_OT1.0","training",9,62.00251,550,71,-1.1
"WALLEYE_POLLOCK_162201501201_946_OT1.0","training",6,61.99972,540,79,-1
"WALLEYE_POLLOCK_162201501201_948_OT1.0","training",7,61.99972,510,79,-1
"WALLEYE_POLLOCK_162201501201_94_OT1.0","training",6,57.0109,620,59,4.9
"WALLEYE_POLLOCK_162201501201_950_OT1.0","test",1,61.99972,120,79,-1
"WALLEYE_POLLOCK_162201501201_951_OT1.0","training",9,61.99944,570,88,-0.4
"WALLEYE_POLLOCK_162201501201_953_OT1.0","test",7,61.99944,510,88,-0.4
"WALLEYE_POLLOCK_162201501201_954_OT1.0","training",8,61.99944,560,88,-0.4
"WALLEYE_POLLOCK_162201501201_957_OT1.0","test",6,61.67717,460,103,0.7
"WALLEYE_POLLOCK_162201501201_958_OT1.0","training",7,61.67717,600,103,0.7
"WALLEYE_POLLOCK_162201501201_959_OT1.0","training",1,61.67717,170,103,0.7
"WALLEYE_POLLOCK_162201501201_95_OT1.0","test",8,56.67769,550,69,4.4
"WALLEYE_POLLOCK_162201501201_960_OT1.0","training",7,61.67717,450,103,0.7
"WALLEYE_POLLOCK_162201501201_962_OT1.0","training",7,61.67717,460,103,0.7
"WALLEYE_POLLOCK_162201501201_963_OT1.0","training",1,61.6843,140,94,-0.6
"WALLEYE_POLLOCK_162201501201_964_OT1.0","training",1,61.6843,110,94,-0.6
"WALLEYE_POLLOCK_162201501201_967_OT1.0","training",8,61.6843,510,94,-0.6
"WALLEYE_POLLOCK_162201501201_969_OT1.0","training",7,61.35294,450,94,-0.6
"WALLEYE_POLLOCK_162201501201_970_OT1.0","training",7,61.35294,460,94,-0.6
"WALLEYE_POLLOCK_162201501201_971_OT1.0","training",7,61.35294,510,94,-0.6
"WALLEYE_POLLOCK_162201501201_973_OT1.0","test",8,61.35294,460,94,-0.6
"WALLEYE_POLLOCK_162201501201_974_OT1.0","training",7,61.35294,470,94,-0.6
"WALLEYE_POLLOCK_162201501201_975_OT1.0","training",1,61.31705,150,105,1.1
"WALLEYE_POLLOCK_162201501201_976_OT1.0","training",1,61.31705,180,105,1.1
"WALLEYE_POLLOCK_162201501201_979_OT1.0","training",8,61.31705,460,105,1.1
"WALLEYE_POLLOCK_162201501201_980_OT1.0","test",7,61.31705,450,105,1.1
"WALLEYE_POLLOCK_162201501201_982_OT1.0","training",6,61.31705,420,105,1.1
"WALLEYE_POLLOCK_162201501201_983_OT1.0","test",1,61.3491,150,114,1.3
"WALLEYE_POLLOCK_162201501201_984_OT1.0","training",1,61.3491,160,114,1.3
"WALLEYE_POLLOCK_162201501201_986_OT1.0","training",6,61.3491,430,114,1.3
"WALLEYE_POLLOCK_162201501201_987_OT1.0","test",5,61.3491,410,114,1.3
"WALLEYE_POLLOCK_162201501201_988_OT1.0","training",7,61.3491,440,114,1.3
"WALLEYE_POLLOCK_162201501201_989_OT1.0","training",5,61.3491,470,114,1.3
"WALLEYE_POLLOCK_162201501201_98_OT1.0","training",7,56.67769,480,69,4.4
"WALLEYE_POLLOCK_162201501201_990_OT1.0","training",4,61.3491,400,114,1.3
"WALLEYE_POLLOCK_162201501201_991_OT1.0","training",1,60.98339,140,110,1.1
"WALLEYE_POLLOCK_162201501201_992_OT1.0","training",7,60.98339,490,110,1.1
"WALLEYE_POLLOCK_162201501201_993_OT1.0","training",5,60.98339,460,110,1.1
"WALLEYE_POLLOCK_162201501201_994_OT1.0","training",7,60.98339,520,110,1.1
"WALLEYE_POLLOCK_162201501201_995_OT1.0","training",6,60.98339,460,110,1.1
"WALLEYE_POLLOCK_162201501201_998_OT1.0","training",4,60.98339,430,110,1.1
"WALLEYE_POLLOCK_162201501201_99_OT1.0","training",8,56.67769,510,69,4.4
"WALLEYE_POLLOCK_162201501201_9_OT1.0","training",1,57.66076,140,33,5.8
"WALLEYE_POLLOCK_162201601201_100_OT1.0","training",4,55.33734,420,52,6.1
"WALLEYE_POLLOCK_162201601201_102_OT1.0","test",4,55.33734,460,52,6.1
